time,work_title,kudos,hits,bookmarks,comments,chapters,words
2025-11-11 11:38:54.006227,Aegis,268,2382,26,23,1,1783
2025-11-11 11:38:54.006227,Does it make you uncomfortable?,274,2076,26,12,1,2346
2025-11-11 11:38:54.006227,Reunited,214,1634,7,15,1,3512
2025-11-11 11:38:54.006227,Wedding,204,1749,13,7,2,4149
2025-11-11 18:06:21.863874,Nee-san,5,52,1,2,1,2667
2025-11-11 18:06:21.863874,The Brothers Hamato,75,1205,16,110,8,37583
2025-11-11 18:06:21.863874,For the Family,41,391,9,22,1,4417
2025-11-11 18:06:21.863874,Noose Loosely Wound,432,10733,45,580,18,73440
2025-11-11 18:06:21.863874,Blame (Lies),41,510,8,14,1,2486
2025-11-11 18:06:21.863874,I am my father's daughter,51,478,6,5,1,3810
2025-11-11 18:06:21.863874,immutable,102,742,14,10,1,2997
2025-11-11 18:06:21.863874,father/daughter,74,856,13,27,1,2447
2025-11-11 18:06:21.863874,brother (noun),71,748,10,25,1,2206
2025-11-11 18:06:21.863874,Annihilation: Hamato,166,1391,12,44,1,3354
2025-11-11 18:06:21.863874,Puppet Tightly Strung,908,19147,154,640,17,60028
2025-11-11 18:06:21.863874,blood of the covenant,187,1546,35,41,1,3106
2025-11-11 18:06:21.863874,"Lone Rat, No Cubs",63,545,8,6,1,645
2025-11-11 18:06:21.863874,Aegis,268,2382,26,23,1,1783
2025-11-11 18:06:21.863874,Does it make you uncomfortable?,274,2076,26,12,1,2346
2025-11-11 18:06:21.863874,Reunited,214,1634,7,15,1,3512
2025-11-11 18:06:21.863874,Wedding,204,1749,13,7,2,4149
2025-11-12 00:40:28.305174,Nee-san,5,52,1,2,1,2667
2025-11-12 00:40:28.305174,The Brothers Hamato,75,1206,16,110,8,37583
2025-11-12 00:40:28.305174,For the Family,41,392,9,22,1,4417
2025-11-12 00:40:28.305174,Noose Loosely Wound,432,10733,45,580,18,73440
2025-11-12 00:40:28.305174,Blame (Lies),41,510,8,14,1,2486
2025-11-12 00:40:28.305174,I am my father's daughter,51,478,6,5,1,3810
2025-11-12 00:40:28.305174,immutable,102,743,14,10,1,2997
2025-11-12 00:40:28.305174,father/daughter,74,857,13,27,1,2447
2025-11-12 00:40:28.305174,brother (noun),71,748,10,25,1,2206
2025-11-12 00:40:28.305174,Annihilation: Hamato,166,1391,12,44,1,3354
2025-11-12 00:40:28.305174,Puppet Tightly Strung,908,19149,155,640,17,60028
2025-11-12 00:40:28.305174,blood of the covenant,187,1546,35,41,1,3106
2025-11-12 00:40:28.305174,"Lone Rat, No Cubs",63,545,8,6,1,645
2025-11-12 00:40:28.305174,Aegis,268,2382,26,23,1,1783
2025-11-12 00:40:28.305174,Does it make you uncomfortable?,274,2076,26,12,1,2346
2025-11-12 00:40:28.305174,Reunited,214,1634,7,15,1,3512
2025-11-12 00:40:28.305174,Wedding,204,1749,13,7,2,4149
2025-11-12 06:27:05.701227,Nee-san,5,52,1,2,1,2667
2025-11-12 06:27:05.701227,The Brothers Hamato,75,1207,16,110,8,37583
2025-11-12 06:27:05.701227,For the Family,41,392,9,22,1,4417
2025-11-12 06:27:05.701227,Noose Loosely Wound,432,10734,45,580,18,73440
2025-11-12 06:27:05.701227,Blame (Lies),41,510,8,14,1,2486
2025-11-12 06:27:05.701227,I am my father's daughter,51,478,6,5,1,3810
2025-11-12 06:27:05.701227,immutable,102,743,14,10,1,2997
2025-11-12 06:27:05.701227,father/daughter,74,857,13,27,1,2447
2025-11-12 06:27:05.701227,brother (noun),71,748,10,25,1,2206
2025-11-12 06:27:05.701227,Annihilation: Hamato,166,1391,12,44,1,3354
2025-11-12 06:27:05.701227,Puppet Tightly Strung,908,19151,155,640,17,60028
2025-11-12 06:27:05.701227,blood of the covenant,187,1546,35,41,1,3106
2025-11-12 06:27:05.701227,"Lone Rat, No Cubs",63,545,8,6,1,645
2025-11-12 06:27:05.701227,Aegis,268,2382,26,23,1,1783
2025-11-12 06:27:05.701227,Does it make you uncomfortable?,274,2076,26,12,1,2346
2025-11-12 06:27:05.701227,Reunited,214,1634,7,15,1,3512
2025-11-12 06:27:05.701227,Wedding,204,1749,13,7,2,4149
2025-11-12 18:04:37.260868,Nee-san,5,52,1,2,1,2667
2025-11-12 18:04:37.260868,The Brothers Hamato,75,1210,16,110,8,37583
2025-11-12 18:04:37.260868,For the Family,41,392,9,22,1,4417
2025-11-12 18:04:37.260868,Noose Loosely Wound,432,10736,45,580,18,73440
2025-11-12 18:04:37.260868,Blame (Lies),41,511,8,14,1,2486
2025-11-12 18:04:37.260868,I am my father's daughter,51,479,6,5,1,3810
2025-11-12 18:04:37.260868,immutable,102,743,14,10,1,2997
2025-11-12 18:04:37.260868,father/daughter,74,858,13,27,1,2447
2025-11-12 18:04:37.260868,brother (noun),71,749,10,25,1,2206
2025-11-12 18:04:37.260868,Annihilation: Hamato,166,1391,12,44,1,3354
2025-11-12 18:04:37.260868,Puppet Tightly Strung,909,19154,155,640,17,60028
2025-11-12 18:04:37.260868,blood of the covenant,187,1547,35,41,1,3106
2025-11-12 18:04:37.260868,"Lone Rat, No Cubs",63,545,8,6,1,645
2025-11-12 18:04:37.260868,Aegis,268,2383,26,23,1,1783
2025-11-12 18:04:37.260868,Does it make you uncomfortable?,274,2076,26,12,1,2346
2025-11-12 18:04:37.260868,Reunited,214,1634,7,15,1,3512
2025-11-12 18:04:37.260868,Wedding,204,1749,13,7,2,4149
2025-11-12 18:04:38.006706,Nee-san,5,52,1,2,1,2667
2025-11-12 18:04:38.006706,The Brothers Hamato,75,1210,16,110,8,37583
2025-11-12 18:04:38.006706,For the Family,41,392,9,22,1,4417
2025-11-12 18:04:38.006706,Noose Loosely Wound,432,10736,45,580,18,73440
2025-11-12 18:04:38.006706,Blame (Lies),41,511,8,14,1,2486
2025-11-12 18:04:38.006706,I am my father's daughter,51,479,6,5,1,3810
2025-11-12 18:04:38.006706,immutable,102,743,14,10,1,2997
2025-11-12 18:04:38.006706,father/daughter,74,858,13,27,1,2447
2025-11-12 18:04:38.006706,brother (noun),71,749,10,25,1,2206
2025-11-12 18:04:38.006706,Annihilation: Hamato,166,1391,12,44,1,3354
2025-11-12 18:04:38.006706,Puppet Tightly Strung,909,19154,155,640,17,60028
2025-11-12 18:04:38.006706,blood of the covenant,187,1547,35,41,1,3106
2025-11-12 18:04:38.006706,"Lone Rat, No Cubs",63,545,8,6,1,645
2025-11-12 18:04:38.006706,Aegis,268,2383,26,23,1,1783
2025-11-12 18:04:38.006706,Does it make you uncomfortable?,274,2076,26,12,1,2346
2025-11-12 18:04:38.006706,Reunited,214,1634,7,15,1,3512
2025-11-12 18:04:38.006706,Wedding,204,1749,13,7,2,4149
2025-11-13 00:48:55.129378,Nee-san,5,52,1,2,1,2667
2025-11-13 00:48:55.129378,The Brothers Hamato,75,1210,16,110,8,37583
2025-11-13 00:48:55.129378,For the Family,41,392,9,22,1,4417
2025-11-13 00:48:55.129378,Noose Loosely Wound,432,10737,45,580,18,73440
2025-11-13 00:48:55.129378,Blame (Lies),41,511,8,14,1,2486
2025-11-13 00:48:55.129378,I am my father's daughter,51,479,6,5,1,3810
2025-11-13 00:48:55.129378,immutable,102,743,14,10,1,2997
2025-11-13 00:48:55.129378,father/daughter,74,859,13,27,1,2447
2025-11-13 00:48:55.129378,brother (noun),71,749,10,25,1,2206
2025-11-13 00:48:55.129378,Annihilation: Hamato,166,1392,12,44,1,3354
2025-11-13 00:48:55.129378,Puppet Tightly Strung,909,19155,155,640,17,60028
2025-11-13 00:48:55.129378,blood of the covenant,187,1547,35,41,1,3106
2025-11-13 00:48:55.129378,"Lone Rat, No Cubs",63,545,8,6,1,645
2025-11-13 00:48:55.129378,Aegis,268,2383,26,23,1,1783
2025-11-13 00:48:55.129378,Does it make you uncomfortable?,274,2076,26,12,1,2346
2025-11-13 00:48:55.129378,Reunited,214,1634,7,15,1,3512
2025-11-13 00:48:55.129378,Wedding,204,1749,13,7,2,4149
2025-11-13 13:51:33.852065,Nee-san,5,54,1,2,1,2667
2025-11-13 13:51:33.852065,The Brothers Hamato,75,1214,16,110,8,37583
2025-11-13 13:51:33.852065,For the Family,41,392,9,22,1,4417
2025-11-13 13:51:33.852065,Noose Loosely Wound,432,10739,45,580,18,73440
2025-11-13 13:51:33.852065,Blame (Lies),41,511,8,14,1,2486
2025-11-13 13:51:33.852065,I am my father's daughter,51,479,6,5,1,3810
2025-11-13 13:51:33.852065,immutable,102,743,14,10,1,2997
2025-11-13 13:51:33.852065,father/daughter,74,860,13,27,1,2447
2025-11-13 13:51:33.852065,brother (noun),71,749,10,25,1,2206
2025-11-13 13:51:33.852065,Annihilation: Hamato,166,1393,12,44,1,3354
2025-11-13 13:51:33.852065,Puppet Tightly Strung,909,19159,155,640,17,60028
2025-11-13 13:51:33.852065,blood of the covenant,187,1548,35,41,1,3106
2025-11-13 13:51:33.852065,"Lone Rat, No Cubs",63,545,8,6,1,645
2025-11-13 13:51:33.852065,Aegis,268,2383,26,23,1,1783
2025-11-13 13:51:33.852065,Does it make you uncomfortable?,274,2076,26,12,1,2346
2025-11-13 13:51:33.852065,Reunited,214,1634,7,15,1,3512
2025-11-13 13:51:33.852065,Wedding,204,1749,13,7,2,4149
2025-11-13 13:51:36.944921,Nee-san,5,54,1,2,1,2667
2025-11-13 13:51:36.944921,The Brothers Hamato,75,1214,16,110,8,37583
2025-11-13 13:51:36.944921,For the Family,41,392,9,22,1,4417
2025-11-13 13:51:36.944921,Noose Loosely Wound,432,10739,45,580,18,73440
2025-11-13 13:51:36.944921,Blame (Lies),41,511,8,14,1,2486
2025-11-13 13:51:36.944921,I am my father's daughter,51,479,6,5,1,3810
2025-11-13 13:51:36.944921,immutable,102,743,14,10,1,2997
2025-11-13 13:51:36.944921,father/daughter,74,860,13,27,1,2447
2025-11-13 13:51:36.944921,brother (noun),71,749,10,25,1,2206
2025-11-13 13:51:36.944921,Annihilation: Hamato,166,1393,12,44,1,3354
2025-11-13 13:51:36.944921,Puppet Tightly Strung,909,19159,155,640,17,60028
2025-11-13 13:51:36.944921,blood of the covenant,187,1548,35,41,1,3106
2025-11-13 13:51:36.944921,"Lone Rat, No Cubs",63,545,8,6,1,645
2025-11-13 13:51:36.944921,Aegis,268,2383,26,23,1,1783
2025-11-13 13:51:36.944921,Does it make you uncomfortable?,274,2076,26,12,1,2346
2025-11-13 13:51:36.944921,Reunited,214,1634,7,15,1,3512
2025-11-13 13:51:36.944921,Wedding,204,1749,13,7,2,4149
2025-11-13 18:00:06.975624,Nee-san,5,54,1,2,1,2667
2025-11-13 18:00:06.975624,The Brothers Hamato,76,1217,16,110,8,37583
2025-11-13 18:00:06.975624,For the Family,41,392,9,22,1,4417
2025-11-13 18:00:06.975624,Noose Loosely Wound,432,10741,45,580,18,73440
2025-11-13 18:00:06.975624,Blame (Lies),41,511,8,14,1,2486
2025-11-13 18:00:06.975624,I am my father's daughter,51,479,6,5,1,3810
2025-11-13 18:00:06.975624,immutable,102,743,14,10,1,2997
2025-11-13 18:00:06.975624,father/daughter,74,860,13,27,1,2447
2025-11-13 18:00:06.975624,brother (noun),71,749,10,25,1,2206
2025-11-13 18:00:06.975624,Annihilation: Hamato,166,1393,12,44,1,3354
2025-11-13 18:00:06.975624,Puppet Tightly Strung,909,19163,155,640,17,60028
2025-11-13 18:00:06.975624,blood of the covenant,187,1548,35,41,1,3106
2025-11-13 18:00:06.975624,"Lone Rat, No Cubs",63,545,8,6,1,645
2025-11-13 18:00:06.975624,Aegis,268,2383,26,23,1,1783
2025-11-13 18:00:06.975624,Does it make you uncomfortable?,274,2076,26,12,1,2346
2025-11-13 18:00:06.975624,Reunited,214,1634,7,15,1,3512
2025-11-13 18:00:06.975624,Wedding,204,1749,13,7,2,4149
2025-11-14 02:05:23.508815,Nee-san,5,56,1,2,1,2667
2025-11-14 02:05:23.508815,The Brothers Hamato,76,1219,16,110,8,37583
2025-11-14 02:05:23.508815,For the Family,42,393,9,22,1,4417
2025-11-14 02:05:23.508815,Noose Loosely Wound,432,10743,45,580,18,73440
2025-11-14 02:05:23.508815,Blame (Lies),41,511,8,14,1,2486
2025-11-14 02:05:23.508815,I am my father's daughter,51,479,6,5,1,3810
2025-11-14 02:05:23.508815,immutable,102,743,14,10,1,2997
2025-11-14 02:05:23.508815,father/daughter,74,861,13,27,1,2447
2025-11-14 02:05:23.508815,brother (noun),71,749,10,25,1,2206
2025-11-14 02:05:23.508815,Annihilation: Hamato,166,1393,12,44,1,3354
2025-11-14 02:05:23.508815,Puppet Tightly Strung,909,19165,155,640,17,60028
2025-11-14 02:05:23.508815,blood of the covenant,187,1548,35,41,1,3106
2025-11-14 02:05:23.508815,"Lone Rat, No Cubs",63,545,8,6,1,645
2025-11-14 02:05:23.508815,Aegis,268,2383,26,23,1,1783
2025-11-14 02:05:23.508815,Does it make you uncomfortable?,274,2076,26,12,1,2346
2025-11-14 02:05:23.508815,Reunited,214,1634,7,15,1,3512
2025-11-14 02:05:23.508815,Wedding,204,1749,13,7,2,4149
2025-11-14 18:43:17.328321,Nee-san,5,56,1,2,1,2667
2025-11-14 18:43:17.328321,The Brothers Hamato,76,1220,16,110,8,37583
2025-11-14 18:43:17.328321,For the Family,42,393,9,22,1,4417
2025-11-14 18:43:17.328321,Noose Loosely Wound,432,10744,45,580,18,73440
2025-11-14 18:43:17.328321,Blame (Lies),41,511,8,14,1,2486
2025-11-14 18:43:17.328321,I am my father's daughter,51,479,6,5,1,3810
2025-11-14 18:43:17.328321,immutable,103,744,14,10,1,2997
2025-11-14 18:43:17.328321,father/daughter,74,861,13,27,1,2447
2025-11-14 18:43:17.328321,brother (noun),71,749,10,25,1,2206
2025-11-14 18:43:17.328321,Annihilation: Hamato,166,1393,12,44,1,3354
2025-11-14 18:43:17.328321,Puppet Tightly Strung,909,19171,155,640,17,60028
2025-11-14 18:43:17.328321,blood of the covenant,187,1548,35,41,1,3106
2025-11-14 18:43:17.328321,"Lone Rat, No Cubs",63,545,8,6,1,645
2025-11-14 18:43:17.328321,Aegis,268,2383,26,23,1,1783
2025-11-14 18:43:17.328321,Does it make you uncomfortable?,274,2076,26,12,1,2346
2025-11-14 18:43:17.328321,Reunited,214,1634,7,15,1,3512
2025-11-14 18:43:17.328321,Wedding,204,1749,13,7,2,4149
2025-11-15 02:44:28.011766,Nee-san,5,56,1,2,1,2667
2025-11-15 02:44:28.011766,The Brothers Hamato,76,1220,16,110,8,37583
2025-11-15 02:44:28.011766,For the Family,42,394,9,22,1,4417
2025-11-15 02:44:28.011766,Noose Loosely Wound,432,10746,45,580,18,73440
2025-11-15 02:44:28.011766,Blame (Lies),41,511,8,14,1,2486
2025-11-15 02:44:28.011766,I am my father's daughter,51,479,6,5,1,3810
2025-11-15 02:44:28.011766,immutable,103,744,14,10,1,2997
2025-11-15 02:44:28.011766,father/daughter,74,861,13,27,1,2447
2025-11-15 02:44:28.011766,brother (noun),71,750,10,25,1,2206
2025-11-15 02:44:28.011766,Annihilation: Hamato,166,1393,12,44,1,3354
2025-11-15 02:44:28.011766,Puppet Tightly Strung,909,19171,155,640,17,60028
2025-11-15 02:44:28.011766,blood of the covenant,187,1548,35,41,1,3106
2025-11-15 02:44:28.011766,"Lone Rat, No Cubs",63,545,8,6,1,645
2025-11-15 02:44:28.011766,Aegis,268,2383,26,23,1,1783
2025-11-15 02:44:28.011766,Does it make you uncomfortable?,274,2076,26,12,1,2346
2025-11-15 02:44:28.011766,Reunited,214,1634,7,15,1,3512
2025-11-15 02:44:28.011766,Wedding,204,1749,13,7,2,4149
2025-11-15 18:24:50.401421,Nee-san,5,57,1,2,1,2667
2025-11-15 18:24:50.401421,The Brothers Hamato,76,1221,16,110,8,37583
2025-11-15 18:24:50.401421,For the Family,42,394,9,22,1,4417
2025-11-15 18:24:50.401421,Noose Loosely Wound,432,10748,45,580,18,73440
2025-11-15 18:24:50.401421,Blame (Lies),41,511,8,14,1,2486
2025-11-15 18:24:50.401421,I am my father's daughter,51,479,6,5,1,3810
2025-11-15 18:24:50.401421,immutable,103,744,14,10,1,2997
2025-11-15 18:24:50.401421,father/daughter,74,861,13,27,1,2447
2025-11-15 18:24:50.401421,brother (noun),71,750,10,25,1,2206
2025-11-15 18:24:50.401421,Annihilation: Hamato,166,1394,12,44,1,3354
2025-11-15 18:24:50.401421,Puppet Tightly Strung,909,19176,155,641,17,60028
2025-11-15 18:24:50.401421,blood of the covenant,187,1549,35,41,1,3106
2025-11-15 18:24:50.401421,"Lone Rat, No Cubs",63,545,8,6,1,645
2025-11-15 18:24:50.401421,Aegis,268,2384,26,23,1,1783
2025-11-15 18:24:50.401421,Does it make you uncomfortable?,274,2076,26,12,1,2346
2025-11-15 18:24:50.401421,Reunited,214,1634,7,15,1,3512
2025-11-15 18:24:50.401421,Wedding,204,1749,13,7,2,4149
2025-11-15 18:24:52.000690,Nee-san,5,57,1,2,1,2667
2025-11-15 18:24:52.000690,The Brothers Hamato,76,1221,16,110,8,37583
2025-11-15 18:24:52.000690,For the Family,42,394,9,22,1,4417
2025-11-15 18:24:52.000690,Noose Loosely Wound,432,10748,45,580,18,73440
2025-11-15 18:24:52.000690,Blame (Lies),41,511,8,14,1,2486
2025-11-15 18:24:52.000690,I am my father's daughter,51,479,6,5,1,3810
2025-11-15 18:24:52.000690,immutable,103,744,14,10,1,2997
2025-11-15 18:24:52.000690,father/daughter,74,861,13,27,1,2447
2025-11-15 18:24:52.000690,brother (noun),71,750,10,25,1,2206
2025-11-15 18:24:52.000690,Annihilation: Hamato,166,1394,12,44,1,3354
2025-11-15 18:24:52.000690,Puppet Tightly Strung,909,19176,155,641,17,60028
2025-11-15 18:24:52.000690,blood of the covenant,187,1549,35,41,1,3106
2025-11-15 18:24:52.000690,"Lone Rat, No Cubs",63,545,8,6,1,645
2025-11-15 18:24:52.000690,Aegis,268,2384,26,23,1,1783
2025-11-15 18:24:52.000690,Does it make you uncomfortable?,274,2076,26,12,1,2346
2025-11-15 18:24:52.000690,Reunited,214,1634,7,15,1,3512
2025-11-15 18:24:52.000690,Wedding,204,1749,13,7,2,4149
2025-11-16 00:00:16.515505,Nee-san,5,58,1,2,1,2667
2025-11-16 00:00:16.515505,The Brothers Hamato,76,1222,16,110,8,37583
2025-11-16 00:00:16.515505,For the Family,42,394,9,22,1,4417
2025-11-16 00:00:16.515505,Noose Loosely Wound,432,10752,45,580,18,73440
2025-11-16 00:00:16.515505,Blame (Lies),41,511,8,14,1,2486
2025-11-16 00:00:16.515505,I am my father's daughter,51,479,6,5,1,3810
2025-11-16 00:00:16.515505,immutable,103,744,14,10,1,2997
2025-11-16 00:00:16.515505,father/daughter,74,861,13,27,1,2447
2025-11-16 00:00:16.515505,brother (noun),71,750,10,25,1,2206
2025-11-16 00:00:16.515505,Annihilation: Hamato,166,1394,12,44,1,3354
2025-11-16 00:00:16.515505,Puppet Tightly Strung,909,19176,155,641,17,60028
2025-11-16 00:00:16.515505,blood of the covenant,187,1549,35,41,1,3106
2025-11-16 00:00:16.515505,"Lone Rat, No Cubs",63,545,8,6,1,645
2025-11-16 00:00:16.515505,Aegis,268,2384,26,23,1,1783
2025-11-16 00:00:16.515505,Does it make you uncomfortable?,274,2076,26,12,1,2346
2025-11-16 00:00:16.515505,Reunited,214,1634,7,15,1,3512
2025-11-16 00:00:16.515505,Wedding,204,1749,13,7,2,4149
2025-11-16 06:02:11.666537,Nee-san,5,58,1,2,1,2667
2025-11-16 06:02:11.666537,The Brothers Hamato,76,1222,16,110,8,37583
2025-11-16 06:02:11.666537,For the Family,42,395,9,22,1,4417
2025-11-16 06:02:11.666537,Noose Loosely Wound,433,10756,45,580,18,73440
2025-11-16 06:02:11.666537,Blame (Lies),41,511,8,14,1,2486
2025-11-16 06:02:11.666537,I am my father's daughter,51,479,6,5,1,3810
2025-11-16 06:02:11.666537,immutable,103,746,15,10,1,2997
2025-11-16 06:02:11.666537,father/daughter,74,861,13,27,1,2447
2025-11-16 06:02:11.666537,brother (noun),71,750,10,25,1,2206
2025-11-16 06:02:11.666537,Annihilation: Hamato,166,1395,12,44,1,3354
2025-11-16 06:02:11.666537,Puppet Tightly Strung,910,19179,155,641,17,60028
2025-11-16 06:02:11.666537,blood of the covenant,187,1549,35,41,1,3106
2025-11-16 06:02:11.666537,"Lone Rat, No Cubs",63,546,8,6,1,645
2025-11-16 06:02:11.666537,Aegis,268,2385,26,23,1,1783
2025-11-16 06:02:11.666537,Does it make you uncomfortable?,274,2076,26,12,1,2346
2025-11-16 06:02:11.666537,Reunited,214,1634,7,15,1,3512
2025-11-16 06:02:11.666537,Wedding,204,1749,13,7,2,4149
2025-11-16 18:55:25.319962,Nee-san,5,58,1,2,1,2667
2025-11-16 18:55:25.319962,The Brothers Hamato,76,1222,16,110,8,37583
2025-11-16 18:55:25.319962,For the Family,42,395,9,22,1,4417
2025-11-16 18:55:25.319962,Noose Loosely Wound,433,10757,45,580,18,73440
2025-11-16 18:55:25.319962,Blame (Lies),41,511,8,14,1,2486
2025-11-16 18:55:25.319962,I am my father's daughter,52,480,6,5,1,3810
2025-11-16 18:55:25.319962,immutable,104,748,15,10,1,2997
2025-11-16 18:55:25.319962,father/daughter,74,863,13,27,1,2447
2025-11-16 18:55:25.319962,brother (noun),71,750,10,25,1,2206
2025-11-16 18:55:25.319962,Annihilation: Hamato,166,1395,12,44,1,3354
2025-11-16 18:55:25.319962,Puppet Tightly Strung,910,19182,155,641,17,60028
2025-11-16 18:55:25.319962,blood of the covenant,189,1551,36,41,1,3106
2025-11-16 18:55:25.319962,"Lone Rat, No Cubs",63,546,8,6,1,645
2025-11-16 18:55:25.319962,Aegis,268,2385,26,23,1,1783
2025-11-16 18:55:25.319962,Does it make you uncomfortable?,274,2076,26,12,1,2346
2025-11-16 18:55:25.319962,Reunited,214,1634,7,15,1,3512
2025-11-16 18:55:25.319962,Wedding,204,1749,13,7,2,4149
2025-11-17 00:00:17.379357,Nee-san,5,58,1,2,1,2667
2025-11-17 00:00:17.379357,The Brothers Hamato,76,1222,16,110,8,37583
2025-11-17 00:00:17.379357,For the Family,42,395,9,22,1,4417
2025-11-17 00:00:17.379357,Noose Loosely Wound,433,10757,45,580,18,73440
2025-11-17 00:00:17.379357,Blame (Lies),41,511,8,14,1,2486
2025-11-17 00:00:17.379357,I am my father's daughter,52,480,6,5,1,3810
2025-11-17 00:00:17.379357,immutable,104,748,15,10,1,2997
2025-11-17 00:00:17.379357,father/daughter,74,863,13,27,1,2447
2025-11-17 00:00:17.379357,brother (noun),71,752,11,25,1,2206
2025-11-17 00:00:17.379357,Annihilation: Hamato,166,1395,12,44,1,3354
2025-11-17 00:00:17.379357,Puppet Tightly Strung,910,19182,155,642,17,60028
2025-11-17 00:00:17.379357,blood of the covenant,189,1551,36,41,1,3106
2025-11-17 00:00:17.379357,"Lone Rat, No Cubs",63,546,8,6,1,645
2025-11-17 00:00:17.379357,Aegis,268,2385,26,23,1,1783
2025-11-17 00:00:17.379357,Does it make you uncomfortable?,275,2077,26,12,1,2346
2025-11-17 00:00:17.379357,Reunited,214,1634,7,15,1,3512
2025-11-17 00:00:17.379357,Wedding,204,1749,13,7,2,4149
2025-11-17 10:49:13.985814,Nee-san,5,59,1,2,1,2667
2025-11-17 10:49:13.985814,The Brothers Hamato,76,1223,16,110,8,37583
2025-11-17 10:49:13.985814,For the Family,42,395,9,22,1,4417
2025-11-17 10:49:13.985814,Noose Loosely Wound,433,10759,45,580,18,73440
2025-11-17 10:49:13.985814,Blame (Lies),41,512,8,14,1,2486
2025-11-17 10:49:13.985814,I am my father's daughter,52,480,6,5,1,3810
2025-11-17 10:49:13.985814,immutable,104,749,15,10,1,2997
2025-11-17 10:49:13.985814,father/daughter,74,863,13,27,1,2447
2025-11-17 10:49:13.985814,brother (noun),71,753,11,25,1,2206
2025-11-17 10:49:13.985814,Annihilation: Hamato,166,1396,12,44,1,3354
2025-11-17 10:49:13.985814,Puppet Tightly Strung,910,19187,155,642,17,60028
2025-11-17 10:49:13.985814,blood of the covenant,189,1553,37,41,1,3106
2025-11-17 10:49:13.985814,"Lone Rat, No Cubs",63,546,8,6,1,645
2025-11-17 10:49:13.985814,Aegis,268,2386,26,23,1,1783
2025-11-17 10:49:13.985814,Does it make you uncomfortable?,275,2077,26,12,1,2346
